business_id,business_name,product_title,product_id,review_month,review_id,user_id,review_date,review_title,verified_purchase,stars,anomaly_score,fraud_like_score,review_length,word_count,useful,funny,cool,is_extreme_rating,rating_deviation_from_business_average,rating_deviation_from_product_average,reviewer_average_rating,reviewer_review_count,reviewer_extreme_rating_share,reviewer_five_star_share,reviewer_one_star_share,uppercase_share,repeated_character_flag,avg_word_length,no_space_ratio,generic_praise_flag,html_break_count,text_formatting_anomaly_flag,sentence_count,avg_sentence_length,sentence_length_variability,first_person_flag,concrete_detail_flag,balanced_pros_cons_flag,specific_experience_flag,repeated_promotional_language_flag,synthetic_templated_language_score,synthetic_language_signal,low_star_manipulation_signal,near_duplicate_review_count,very_short_five_star_signal,high_rating_short_text_signal,extreme_deviation_signal,duplicate_text_signal,burst_signal,extreme_cluster_signal,density_signal,unverified_high_rating_signal,reviewer_extreme_signal,bot_text_signal,complaint_only_discount,fraud_signal_count,review_text,review_text_preview
B010U82WRU,HOSL Flat Makeup Brushes Contour Brush Foundation Brush-1 PCS Silver and Black Color (Silver and Black),HOSL Flat Makeup Brushes Contour Brush Foundation Brush-1 PCS Silver and Black Color (Silver and Black),B010U82WRU,2016-06-01,ceeb67371d61664e7c0bfb11b0ab7d545ba519746d5531b64ecfdbb5398737ac,AGMVWKPFYK55TS5D73RO6G7KTSNA,2016-06-21,One Star,True,1.0,0.8511040920420829,0.6218134395072386,53.0,11.0,0.0,0.0,0.0,1.0,2.776,-2.776,1.0,1.0,1.0,0.0,1.0,0.14634146341463414,0.0,4.818181818181818,0.19272727272727275,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9253333333333332,0.0,0.22727272727272727,1.0,1.0,0.0,1.0,0.19272727272727275,0.0,4.0,"Not good, spend the money and get the NARS Ita brush.","Not good, spend the money and get the NARS Ita brush."
B011773RYA,MSmask Waterproof Women Lady Peel-off Lip Gloss Lipstick Liquid Tint Long Lasting Lip Tattoo (Rose Pink),MSmask Waterproof Women Lady Peel-off Lip Gloss Lipstick Liquid Tint Long Lasting Lip Tattoo (Rose Pink),B011773RYA,2016-01-01,0150739bbe51aff6dc5ae6cb88d657e0258507c84fbc3ab63545a3a25eed994f,AFZCHBIN5HTZGABXYNLSV7JV72PQ,2016-01-22,cool,True,5.0,0.9218174316094244,0.7743803290195284,76.0,15.0,0.0,0.0,0.0,1.0,2.121212121212121,2.121212121212121,3.0,5.0,0.4,0.2,0.2,0.016129032258064516,0.0,5.066666666666666,0.20266666666666666,1.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.060133333333333344,0.0,1.0,1,0.0,1.0,0.7070707070707071,0.0,1.0,0.5333333333333333,0.4,0.0,0.4444444444444445,1.0,0.0,4.0,Lasts forever works great gotta put it on quick it starts to dry pretty fast,Lasts forever works great gotta put it on quick it starts to dry pretty fast
B012PVOKMU,"Maybelline Eye Studio Lasting Drama Waterproof Gel Pencil, Cashmere White 0.04 oz (Pack of 2)","Maybelline Eye Studio Lasting Drama Waterproof Gel Pencil, Cashmere White 0.04 oz (Pack of 2)",B012PVOKMU,2021-08-01,b35aa2a0e534b3fb0a65d081ad7b5061ba574501e267047d27c0f05025c06df9,AE2533PPJJ5LTTB5EDSSTN2ZWALQ,2021-08-17,Threw it away,True,1.0,0.9303590677816257,0.6077247956670515,3.0,1.0,0.0,0.0,0.0,1.0,2.8333333333333335,-2.8333333333333335,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,3.0,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,1.0,1,0.0,0.0,0.9444444444444445,0.0,0.0,1.0,1.0,0.0,1.0,0.12,0.0,4.0,Ugh,Ugh
B012V77VHE,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,B012V77VHE,2018-09-01,64b15c9e244abbb617d63237cffb835a2c30d975b8888e5bed1e180be72ae423,AGQZ5CRDRZUXS2VNFLTOTP3U6TJQ,2018-09-18,Five Stars,True,5.0,0.3486494223949822,0.9005202053973929,11.0,2.0,1.0,0.0,0.0,1.0,2.0065789473684212,2.0065789473684212,5.0,2.0,1.0,1.0,0.0,0.0,0.0,5.5,0.22,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,1.0,1,1.0,1.0,0.668859649122807,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.22,0.0,6.0,very pretty,very pretty
B012V77VHE,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,B012V77VHE,2019-08-01,2ae68235f7b9069b06fe930a00be903cf42bfe2bdfdfd662c4df02b53dd26d1a,AHTJDP2HFI76NTEMWGT5LYF6ZG7Q,2019-08-19,Just what I ordered,True,5.0,0.2509847593341418,0.9096815168690866,43.0,9.0,1.0,0.0,0.0,1.0,2.0065789473684212,2.0065789473684212,5.0,1.0,1.0,1.0,0.0,0.02857142857142857,0.0,4.777777777777778,0.19111111111111112,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10955555555555552,0.0,1.0,1,1.0,1.0,0.668859649122807,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.19111111111111112,0.0,6.0,Quick delivery and easy to put on my dreads,Quick delivery and easy to put on my dreads
B012V77VHE,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,B012V77VHE,2019-08-01,fb3c1546f622b64d91b2d8e50882c0fd72cf8a613a52fbbee750a0c00d3d515c,AGLM2AN6RLBBT2HEUBTC5GJUYXRA,2019-08-14,Break easy,True,1.0,0.6617519425085973,0.6025928477596316,77.0,16.0,1.0,0.0,0.0,1.0,1.9934210526315788,-1.9934210526315788,1.0,1.0,1.0,0.0,1.0,0.017543859649122806,0.0,4.8125,0.1925,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159625,0.0,1.0,1,0.0,0.0,0.6644736842105262,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.1925,0.0,4.0,"Cheap, it comes with about 12 and they broke when trying to use them :/ sorry","Cheap, it comes with about 12 and they broke when trying to use them :/ sorry"
B012V77VHE,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,Braiding Beads Golden Metal Cuffs Hair Accesories Decoration Filigree Tube 6mm 12pcs Pack,B012V77VHE,2019-08-01,abbd1b4aabe3f2c1cddde43175ee8288852620e1e3369962cb876effc611cacb,AGK4OZSC54JHQJIJKSJXYWPHYK7Q,2019-08-28,not good,True,1.0,0.7162284009915818,0.6005242436079301,44.0,10.0,1.0,0.0,0.0,1.0,1.9934210526315788,-1.9934210526315788,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.4,0.17600000000000002,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05879999999999999,0.0,1.0,1,0.0,0.0,0.6644736842105262,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.17600000000000002,0.0,4.0,i did not like it the pieces were very small,i did not like it the pieces were very small
B013OCLVZI,hengfang Waterproof New Mascara Charming Long Lasting Makeup (Purple),hengfang Waterproof New Mascara Charming Long Lasting Makeup (Purple),B013OCLVZI,2017-07-01,dcac9d57233dd8d67d2d8c1e6ec5b3da7d1dea8dc93a8a4bc0e8cb20255bfcc9,AFWPBJQFU2KC5DLOOOWWUOFAG65Q,2017-07-30,Not good,True,1.0,0.7437823611919082,0.8087822765232312,64.0,11.0,1.0,0.0,0.0,1.0,2.409090909090909,-2.409090909090909,1.0,2.0,1.0,0.0,1.0,0.019230769230769232,0.0,5.818181818181818,0.23272727272727273,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.8030303030303031,1.0,1.0,0.8888888888888888,1.0,0.0,1.0,0.23272727272727273,0.0,6.0,It doesnt really color the lashes and there's barely any inside.,It doesnt really color the lashes and there's barely any inside.
B013OCLVZI,hengfang Waterproof New Mascara Charming Long Lasting Makeup (Purple),hengfang Waterproof New Mascara Charming Long Lasting Makeup (Purple),B013OCLVZI,2017-07-01,dcac9d57233dd8d67d2d8c1e6ec5b3da7d1dea8dc93a8a4bc0e8cb20255bfcc9,AFWPBJQFU2KC5DLOOOWWUOFAG65Q,2017-07-30,Not good,True,1.0,0.7437823611919082,0.8087822765232312,64.0,11.0,1.0,0.0,0.0,1.0,2.409090909090909,-2.409090909090909,1.0,2.0,1.0,0.0,1.0,0.019230769230769232,0.0,5.818181818181818,0.23272727272727273,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.8030303030303031,1.0,1.0,0.8888888888888888,1.0,0.0,1.0,0.23272727272727273,0.0,6.0,It doesnt really color the lashes and there's barely any inside.,It doesnt really color the lashes and there's barely any inside.
B013PUMUOA,Anti-Aging Serum with Botanical Antioxidant Blend - 1oz,Anti-Aging Serum with Botanical Antioxidant Blend - 1oz,B013PUMUOA,2016-11-01,253f5ec45e6f9c0f7598953fb6ee5b6d016694db09127f10edfe285c48012885,AGO2NX7LXQRDVYY475DWIFDCAYSA,2016-11-29,I got this to try BUT When I opened it ...,True,1.0,0.8307108579932299,0.6099282286564658,188.0,42.0,0.0,0.0,0.0,1.0,3.125,-3.125,3.0,2.0,1.0,0.5,0.5,0.06293706293706294,0.0,4.476190476190476,0.17904761904761904,0.0,0.0,0.0,3.0,14.0,0.3547539148988414,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17904761904761904,0.0,4.0,"I got this to try BUT When I opened it and put some on my hand the smell made me sick, . The company refunded me they say there is no smell.I gave it one star so I could write this review.","I got this to try BUT When I opened it and put some on my hand the smell made me sick, . The company refunded me they say there is no smell.I gave it one star so I could write this review."
B013RJY9A2,"Dark Spot Corrector - Sun Spot Remover, 1 fl oz","Dark Spot Corrector - Sun Spot Remover, 1 fl oz",B013RJY9A2,2017-07-01,b4cd3dda57def5ca2f14543083a74f3ec9d4c25a7320fda119a01fa90702148d,AG3QOV76VYEZTM36KFHRNPF5RSEQ,2017-07-04,I wasted my money,True,1.0,0.779491221540469,0.6412324554873803,18.0,4.0,0.0,0.0,0.0,1.0,3.2105263157894735,-3.2105263157894735,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.5,0.18,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.059,0.0,1.0,1,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.18,0.0,4.0,did nothing for me,did nothing for me
B013VKT2WM,Skinn Lip 6X Pro-Volume Lip Smoothing Serum,Skinn Lip 6X Pro-Volume Lip Smoothing Serum,B013VKT2WM,2016-07-01,88c6fd5f147443d0326103a968e3e50ce0885a4830cbaefd2df95d8201606c1c,AGIAWG6GRPM7RUKF7UNWJIKDWPYA,2016-07-05,"feels nice on, no amplifying properties noticed though",True,1.0,0.7770933250096352,0.6630903573614405,453.0,73.0,2.0,0.0,0.0,1.0,2.7222222222222223,-2.7222222222222223,3.0,2.0,1.0,0.5,0.5,0.01092896174863388,0.0,6.205479452054795,0.2482191780821918,0.0,0.0,0.0,4.0,18.25,0.4052109440479189,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9074074074074074,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.2482191780821918,0.0,4.0,"I did not notice or observe any change in volume as advertised, whatsoever.  The serum is very thin and although it feels temporarily conditioning or smooth, it wears off quickly, and the conditioning properties equate to that of a vasolene type substance.  Lip 6x serum left me with the impression of a very low quality, inexpensive (although not cheap to purchase), forgettable product.  I can not recommend this product for the attributes advertised.","I did not notice or observe any change in volume as advertised, whatsoever.  The serum is very thin and although it feels temporarily conditioning or smooth, it wears off quickly, and the conditioning properties equate to that of a vasolene type substance.  Lip 6x serum left me with the impression of a very low quality, inexpensive (although not cheap to purchase), forgettable product.  I can not recommend this product for the attributes advertised."
B013VKT2WM,Skinn Lip 6X Pro-Volume Lip Smoothing Serum,Skinn Lip 6X Pro-Volume Lip Smoothing Serum,B013VKT2WM,2016-07-01,6de5fe86e9d19344355c0ed48cf1ada15ffba56b96e3b5a8258d0f7f9343c833,AGUFAGN7MVQ7SVX4KKHVWNYNEWKQ,2016-07-22,Nice smell and nice as a lip gloss but absolutely ...,True,1.0,0.6122684714620583,0.642374995294354,99.0,18.0,0.0,0.0,0.0,1.0,2.7222222222222223,-2.7222222222222223,1.0,1.0,1.0,0.0,1.0,0.02531645569620253,0.0,5.5,0.22,0.0,0.0,0.0,2.0,9.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9074074074074074,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.22,0.0,4.0,Didn't meet my expectations. Nice smell and nice as a lip gloss but absolutely does not plump lips.,Didn't meet my expectations. Nice smell and nice as a lip gloss but absolutely does not plump lips.
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2015-11-01,5cbc2119aba4ff1e5dfc59d9637e267d4ced3224bb72f1a1ed8d2694ca8f8d53,AEJ5XETP7IZMNJMV5MKMKRRWAMSA,2015-11-25,One Star,True,5.0,0.2983559654361853,0.7833911520991741,10.0,3.0,0.0,0.0,0.0,1.0,0.6733333333333329,0.6733333333333329,5.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.0,3.3333333333333335,0.13333333333333333,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20666666666666664,0.0,1.0,1,1.0,1.0,0.2244444444444443,0.0,0.75,1.0,0.5333333333333333,0.0,1.0,0.13333333333333333,0.0,5.0,I like it.,I like it.
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2015-11-01,b0c6853019d0b7dfc8416cf7e025304ddb6890637872cfad7bbaadce702a48cb,AHEOVPM3FTTTJJ6GLDJ6KVWXQNYQ,2015-11-19,I find the colors too warm for a natural looking ...,True,2.0,0.7426678101005167,0.6943256045394636,264.0,51.0,1.0,0.0,0.0,0.0,2.326666666666667,-2.326666666666667,3.5,4.0,0.5,0.5,0.0,0.019138755980861243,0.0,5.176470588235294,0.20705882352941177,0.0,0.0,0.0,4.0,12.75,0.11600156437450228,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.7755555555555557,1.0,0.75,1.0,0.5333333333333333,0.0,0.5555555555555556,0.20705882352941177,0.0,4.0,I find the colors too warm for a natural looking contour. Only getting use of this product by using the lightest color as a setting powder. I suppose i could use  the second pr third shade as a bronzer. But overall i would not spend my money on this product again.,I find the colors too warm for a natural looking contour. Only getting use of this product by using the lightest color as a setting powder. I suppose i could use  the second pr third shade as a bronzer. But overall i would not spend my money on this product again.
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2015-11-01,b0c6853019d0b7dfc8416cf7e025304ddb6890637872cfad7bbaadce702a48cb,AHEOVPM3FTTTJJ6GLDJ6KVWXQNYQ,2015-11-19,I find the colors too warm for a natural looking ...,True,2.0,0.7426678101005167,0.6943256045394636,264.0,51.0,1.0,0.0,0.0,0.0,2.326666666666667,-2.326666666666667,3.5,4.0,0.5,0.5,0.0,0.019138755980861243,0.0,5.176470588235294,0.20705882352941177,0.0,0.0,0.0,4.0,12.75,0.11600156437450228,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.7755555555555557,1.0,0.75,1.0,0.5333333333333333,0.0,0.5555555555555556,0.20705882352941177,0.0,4.0,I find the colors too warm for a natural looking contour. Only getting use of this product by using the lightest color as a setting powder. I suppose i could use  the second pr third shade as a bronzer. But overall i would not spend my money on this product again.,I find the colors too warm for a natural looking contour. Only getting use of this product by using the lightest color as a setting powder. I suppose i could use  the second pr third shade as a bronzer. But overall i would not spend my money on this product again.
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2015-11-01,18a982e75f7b4cc2cc00186f00c92515b60981f4d8726ef30f9dcf5470b09216,AGSUN6REZCJC3FUDBEDK3ZWDYZPA,2015-11-17,I have never used a product like this before and am still working to perfect it ...,False,5.0,0.20077205422146735,0.643299427644369,326.0,67.0,0.0,0.0,0.0,1.0,0.6733333333333329,0.6733333333333329,5.0,1.0,1.0,1.0,0.0,0.03187250996015936,0.0,4.865671641791045,0.1946268656716418,1.0,0.0,0.0,4.0,16.75,0.4764444686421602,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.2244444444444443,0.0,0.75,1.0,0.5333333333333333,1.0,1.0,1.0,0.0,5.0,I have never used a product like this before and am still working to perfect it but in the mean while I am having fun playing with it.  Easy to apply and last all day.  I did receive this with a promotional discount to give a review.  Once I get it down (I am not great at applying makeup) I will be placing an order for more.,I have never used a product like this before and am still working to perfect it but in the mean while I am having fun playing with it.  Easy to apply and last all day.  I did receive this with a promotional discount to give a review.  Once I get it down (I am not great at applying makeup) I will be placing an order for more.
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2015-11-01,e18ff588b9ceba1e8fb76046746832dd016871290984e4a95be836b41064e4bc,AERMANBHKB4UEX2PXDML7PDAJD3Q,2015-11-22,so it pretty much can be used with any skin color,False,5.0,0.17657175937017305,0.6408793981592396,815.0,159.0,1.0,0.0,0.0,1.0,0.6733333333333329,0.6733333333333329,5.0,1.0,1.0,1.0,0.0,0.026984126984126985,0.0,5.1257861635220126,0.2050314465408805,0.0,6.0,1.0,11.0,14.454545454545455,0.3700551115309597,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.2244444444444443,0.0,0.75,1.0,0.5333333333333333,1.0,1.0,1.0,0.0,5.0,"I had never contoured my face before this kit.
I never really knew how. After receiving it though, I basically just followed the model on the box, and went through the Ebook, and figured it out. It is a kit that contains six different colors, so it pretty much can be used with any skin color. The makeup did not irritate me at all, and stayed on all day. I didn't really sweat or exercise though, so I cannot report on if it stays as long through extreme conditions. For everyday wear- I have found this makeup to be just fine.
I love that the mirror is the full length of the inside. It makes it easy to apply on the go, or even do a quick touch up when needed.

I did receive this product for free for reviewing. However, I am always 100% honest when I review a product, and this is my honest experience with it.","I had never contoured my face before this kit.
I never really knew how. After receiving it though, I basically just followed the model on the box, and went through the Ebook, and figured it out. It is a kit that contains six different colors, so it pretty much can be used with any skin color. The makeup did not irritate me at all, and stayed on all day. I didn't really sweat or exercise though, so I cannot report on if it stays as long through extreme conditions. For everyday wear- I have found this makeup to be just fine.
I love that the mirror is the full length of the inside. It makes it easy to apply on the go, or even do a quick touch up when needed.

I did receive this product for free for reviewing. However, I am always 100% honest when I review a product, and this is my honest experience with it."
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2015-11-01,2d1fc7ef350b73d4469616a4a25eb0ad710e53fe469dc21f5830772a03db4d55,AHQR4AZM2LPMY3KRXNTMZX6OROZQ,2015-11-18,Beautiful kit!,False,5.0,0.6082227442418843,0.6396000522019663,665.0,130.0,0.0,0.0,0.0,1.0,0.6733333333333329,0.6733333333333329,4.5,2.0,0.5,0.5,0.0,0.019120458891013385,0.0,5.115384615384615,0.2046153846153846,1.0,0.0,0.0,9.0,14.444444444444445,0.35617959700893004,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.2244444444444443,0.0,0.75,1.0,0.5333333333333333,1.0,0.5555555555555556,1.0,0.0,4.0,"This is my first try at contour and highlighting kits, so I was looking for something less expensive than what they sell at department stores. This was the perfect kit. I am having a lot of fun playing with this kit. It has warm and cool colors, as well as matte and satin finishes.  I am going further and looking at videos on youtube to learn better how to use this. This is a really great starter kit to learn the basics of contouring. You can take weight off your face as well as age off just be using the right techniques. I purchased this kit with a promo code to use it and write a review. I am very satisfied with this kit, right down to the nice packaging.","This is my first try at contour and highlighting kits, so I was looking for something less expensive than what they sell at department stores. This was the perfect kit. I am having a lot of fun playing with this kit. It has warm and cool colors, as well as matte and satin finishes.  I am going further and looking at videos on youtube to learn better how to use this. This is a really great starter kit to learn the basics of contouring. You can take weight off your face as well as age off just be using the right techniques. I purchased this kit with a promo code to use it and write a review. I am very satisfied with this kit, right down to the nice packaging."
B013VZRLB6,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,Contour Kit - Premium Bronzer and Contour Palette for Highlighting and Contouring All Skin Tones,B013VZRLB6,2016-09-01,abde10d8c6d1adf38af6863d6b77de954c0790a30d6f79902da4d1ee264ea8e0,AENLSOSGLSIMW6727Q64IGVK54XQ,2016-09-24,I think if the companies remade the formula it would be a lot better cause it's cute packaging,True,1.0,0.7763353403317351,0.6344956029986908,154.0,29.0,0.0,0.0,0.0,1.0,3.326666666666667,-3.326666666666667,3.0,2.0,1.0,0.5,0.5,0.016260162601626018,0.0,5.310344827586207,0.2124137931034483,0.0,0.0,0.0,1.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.25,1.0,1.0,0.0,1.0,0.2124137931034483,0.0,4.0,"Very powdery and it is very very patchy and muddy looking, I think if the companies remade the formula it would be a lot better cause it's  cute packaging","Very powdery and it is very very patchy and muddy looking, I think if the companies remade the formula it would be a lot better cause it's  cute packaging"
B0143XDZU6,"xtava Super Volume Thickening Mascara - Long-Lasting, 3D Volumizing Formula for Dramatically Full Lashes - Smudge-Proof and Safe for Contact Lens Wearers","xtava Super Volume Thickening Mascara - Long-Lasting, 3D Volumizing Formula for Dramatically Full Lashes - Smudge-Proof and Safe for Contact Lens Wearers",B0143XDZU6,2016-09-01,45a5259b64f8fce32c9475800fae2511fb0bd5f6f6ee30e89e47d2f64f038465,AEOCVDTTQKTTQM4GGE3ZQNWWXULA,2016-09-02,Happy about it,False,4.0,0.8037270671070075,0.7377871511551453,47.0,10.0,0.0,0.0,0.0,0.0,0.08333333333333304,-0.08333333333333304,4.25,4.0,0.5,0.5,0.0,0.02631578947368421,0.0,4.7,0.188,1.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25939999999999996,0.0,1.0,1,0.0,1.0,0.02777777777777768,0.0,0.16666666666666666,0.6666666666666666,1.0,1.0,0.5555555555555556,1.0,0.0,4.0,Love love love it makes me lashes huge and dark,Love love love it makes me lashes huge and dark
B0143XDZU6,"xtava Super Volume Thickening Mascara - Long-Lasting, 3D Volumizing Formula for Dramatically Full Lashes - Smudge-Proof and Safe for Contact Lens Wearers","xtava Super Volume Thickening Mascara - Long-Lasting, 3D Volumizing Formula for Dramatically Full Lashes - Smudge-Proof and Safe for Contact Lens Wearers",B0143XDZU6,2016-09-01,dfd68ae1a9ba15b8d30d4dcdbd2b234eb99f9298180e85a6fbb85f6886d5dcad,AH3ZDHWRTLRNG3VJPKK63EMNMBFQ,2016-09-01,Five Stars,False,5.0,0.04342600021338675,0.6315870444657832,82.0,15.0,0.0,0.0,0.0,1.0,0.916666666666667,0.916666666666667,5.0,1.0,1.0,1.0,0.0,0.030303030303030304,0.0,5.466666666666667,0.21866666666666668,0.0,0.0,0.0,2.0,7.5,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.30555555555555564,0.0,0.16666666666666666,0.6666666666666666,1.0,1.0,1.0,0.21866666666666668,0.0,4.0,I absolutely love this mascara! It starts on all day with no clumping or smearing.,I absolutely love this mascara! It starts on all day with no clumping or smearing.
B0145EDNPK,Intensive Skin Whitening: Natural Lightening Extracts for Face Hands Knees Elbows Underarms Spots & Private Areas. Anti Acne Formula for Pimples & Shaving Bumps. Effective Skin Bleaching Alternative,Intensive Skin Whitening: Natural Lightening Extracts for Face Hands Knees Elbows Underarms Spots & Private Areas. Anti Acne Formula for Pimples & Shaving Bumps. Effective Skin Bleaching Alternative,B0145EDNPK,2015-12-01,4cc2397b320abc508820850dee81ff7111f0cf1a42e5160389f0bef89ee445db,AGX2B6XC6BUQGHMGK3V4XPSEEDUQ,2015-12-09,Five Stars,True,5.0,0.356051283995866,0.8291173235215378,46.0,9.0,0.0,0.0,0.0,1.0,2.292682926829268,2.292682926829268,5.0,2.0,1.0,1.0,0.0,0.05405405405405406,0.0,5.111111111111111,0.20444444444444443,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.7642276422764227,0.0,0.1,1.0,0.5,0.0,1.0,0.20444444444444443,0.0,5.0,After using for a week I saw major difference.,After using for a week I saw major difference.
B014BVW62S,Gold & Snail Hydrogel Eye Patch (60 pcs) by Petitfee,Gold & Snail Hydrogel Eye Patch (60 pcs) by Petitfee,B014BVW62S,2020-07-01,25b21c6ba1b2c9cb7a98459ca22eb0f64cc48fe085b2b32e0c21d25a735a41ef,AGRSIHLPAXVIDLKIXN5Y2Q3NUGGA,2020-07-25,Glow,True,5.0,0.5872557633642554,0.7565362918507015,33.0,8.0,0.0,0.0,0.0,1.0,1.3250773993808052,1.3250773993808052,3.5,2.0,0.5,0.5,0.0,0.038461538461538464,0.0,4.125,0.165,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.4416924664602684,0.0,0.125,1.0,0.6666666666666666,0.0,0.5555555555555556,0.165,0.0,3.0,I like the glow my skin has after,I like the glow my skin has after
